"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ERIC","Ericsson","6.92","2152398855.24","311040297","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/eric",
"ERIE","Erie Indemnity Company","118.81","6212559217.08","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/erie",
"ERYP","Erytech Pharma S.A.","22.8","122883860.4","5389643","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/eryp",
"ESCA","Escalade, Incorporated","13.15","188973205.9","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/esca",
"ESPR","Esperion Therapeutics, Inc.","74.88","1961687445.12","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/espr",
"ESQ","Esquire Financial Holdings, Inc.","21.51","157593789.36","n/a","2017","Finance","Commercial Banks","http://www.nasdaq.com/symbol/esq",
"ESSA","ESSA Bancorp, Inc.","16.4","190431568.4","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/essa",
"EPIX","ESSA Pharma Inc.","0.21","6111396.69","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/epix",
"ESND","Essendant Inc.","9.66","363330016.98","n/a","n/a","Consumer Services","Paper","http://www.nasdaq.com/symbol/esnd",
"ESTR","Estre Ambiental, Inc.","9.4","434750000","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/estr",
"ESTRW","Estre Ambiental, Inc.","0.68","0","n/a","n/a","Public Utilities","Environmental Services","http://www.nasdaq.com/symbol/estrw",
"ITEQ","ETF Managers Trust BlueStar TA-BIGITech Israel Technology ETF","33.465","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/iteq",
"ETSY","Etsy, Inc.","19.2","2336913964.8","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/etsy",
"CLWT","Euro Tech Holdings Company Limited","3.4","7580670.6","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"EEFT","Euronet Worldwide, Inc.","95.67","5039994522.78","n/a","1997","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/eeft",
"ESEA","Euroseas Ltd.","1.8083","20205683.8048","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/esea",
"EVEP","EV Energy Partners, L.P.","0.7515","37100705.0535","n/a","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep",
"EVBG","Everbridge, Inc.","33.51","946814695.41","n/a","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/evbg",
"EVK","Ever-Glory International Group, Inc.","2.65","39209378.8","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/evk",
"MRAM","Everspin Technologies, Inc.","10.66","136091380.36","n/a","2016","Technology","Semiconductors","http://www.nasdaq.com/symbol/mram",
"EVLV","EVINE Live Inc.","1.3","84841641.3","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/evlv",
"EVFM","Evofem Biosciences, Inc.","9.1","161590201.5","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evfm",
"EVGN","Evogene Ltd.","3.82","98367089.54","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/evgn",
"EVOK","Evoke Pharma, Inc.","2.67","41154338.7","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/evok",
"EVOL","Evolving Systems, Inc.","5.5","68903488.5","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/evol",
"EXAS","Exact Sciences Corporation","50.07","5994901178.07","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas",
"EXAC","Exactech, Inc.","50","721193200","n/a","1996","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/exac",
"XELA","Exela Technologies, Inc.","6.33","1001099121.6","n/a","2015","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/xela",
"EXEL","Exelixis, Inc.","30.27","8955476666.7","n/a","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exel",
"EXFO","EXFO Inc","4.65","108216780.9","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/exfo",
"EXLS","ExlService Holdings, Inc.","61.93","2102088379.82","n/a","2006","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/exls",
"EXPE","Expedia, Inc.","131.76","20092741463.52","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/expe",
"EXPD","Expeditors International of Washington, Inc.","67.05","11914976092.5","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/expd",
"EXPO","Exponent, Inc.","77.4","1997751972.6","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/expo",
"ESRX","Express Scripts Holding Company","81.32","46057452360","n/a","1992","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/esrx",
"XOG","Extraction Oil & Gas, Inc.","14.75","2532120995","n/a","2016","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/xog",
"EXTR","Extreme Networks, Inc.","13.85","1570868371.15","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/extr",
"EYEG","Eyegate Pharmaceuticals, Inc.","1.16","19957542.48","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyeg",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.1896","0","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/eyegw",
"EYEN","Eyenovia, Inc.","9.95","98870533.15","n/a","2018","n/a","n/a","http://www.nasdaq.com/symbol/eyen",
"EZPW","EZCORP, Inc.","12","652776036","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FFIV","F5 Networks, Inc.","138.24","8652928481.28","n/a","1999","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/ffiv",
"FB","Facebook, Inc.","190","552103662120","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"DAVE","Famous Dave&#39;s of America, Inc.","6.1","44992361.7","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FANH","Fanhua Inc.","29.28","1070132584.32","36548244","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fanh",
"FARM","Farmer Brothers Company","31.4","528878678","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FMAO","Farmers & Merchants Bancorp, Inc.","40.69","377061046.44","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fmao",
"FFKT","Farmers Capital Bank Corporation","39.6","297627620.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","15.35","422801136.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","53.9","900731092.8","n/a","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","57.69","16591155711.84","n/a","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FAT","FAT Brands Inc.","8.5","85000000","n/a","2017","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fat",
"FATE","Fate Therapeutics, Inc.","8.82","367667829.9","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","21.6352","81406269.4304","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FCRE","FC Global Realty Incorporated","0.8805","4614108.804","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fcre",
"FSAC","Federal Street Acquisition Corp.","9.71","558325000","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","10.233","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","1.1","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacw",
"FNHC","Federated National Holding Company","15.88","207286102.28","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FENC","Fennec Pharmaceuticals Inc.","9.16","168629856.68","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fenc",
"GSM","Ferroglobe PLC","15.17","2608431909.27","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FFBW","FFBW, Inc.","11.0299","72935213.75","n/a","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbw",
"FCSC","Fibrocell Science Inc","0.7088","18357920","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","58.35","4796222899.65","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen",
"FDBC","Fidelity D & D Bancorp, Inc.","46.11","171989285.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fdbc",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","294.51","1563818649","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","24","644012256","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","15.03","368127986.4","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/fdus",
"FRGI","Fiesta Restaurant Group, Inc.","19.95","540387525.3","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FITB","Fifth Third Bancorp","33.35","23138396750","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","28.31","509580000","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","29.45","1864699727.1","n/a","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","30.75","489559157.25","n/a","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","19.07","2174439262.81","n/a","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","2.07","57354171.03","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn",
"FNTE","FinTech Acquisition Corp. II","9.92","237021863.36","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnte",
"FNTEU","FinTech Acquisition Corp. II","10.5","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnteu",
"FNTEW","FinTech Acquisition Corp. II","1.28","0","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fntew",
"FEYE","FireEye, Inc.","15.78","2912798324.4","n/a","2013","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","36.23","1074001757.7","n/a","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","27.87","301761505.29","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","13.8","240632987.4","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","31.33","1523723396.52","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","24.02","210407345.46","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","37.75","125970391","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCFS","First Cash, Inc.","72.95","3442268816.65","n/a","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FCNCA","First Citizens BancShares, Inc.","437.16","5250468649.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCBC","First Community Bancshares, Inc.","27.47","466642202.33","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","21.8","146199650.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","25.85","412383654.1","n/a","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","55.77","566455890","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","28.4","1762762070.8","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","18","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","46.8","3159722030.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","46.6","569626750","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","15.75","169502082.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","19.12","730532485.92","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","26.7","235170903.3","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","28.95","4041022863.9","n/a","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/fhb",
"INBK","First Internet Bancorp","37.8","317938710.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.589","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","42.05","2373970090.4","n/a","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","43.93","2158841358.94","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","38.36","484795751.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","26.04","2675060529.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","16.94","200564636.58","n/a","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","58.07","130746869.73","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","70.56","7368791633.28","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FAAR","First Trust Alternative Absolute Return Strategy ETF","29.82","7455059.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/faar",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","38.0728","62820196.1456","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","33.6","260400067.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","17.31","10386034.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbz",
"FTHI","First Trust BuyWrite Income ETF","23.81","58910725.81","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi",
"FCAL","First Trust California Municipal High income ETF","50.716","10143301.432","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcal",
"FCAN","First Trust Canada AlphaDEX Fund","27.19","6797554.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","54.95","733582609.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"FCEF","First Trust CEF Income Opportunity ETF","22.555","35073025","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcef",
"FCA","First Trust China AlphaDEX Fund","34.6","8650069.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fca",
"SKYY","First Trust Cloud Computing ETF","49.92","1512576099.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"RNDM","First Trust Developed International Equity Select ETF","55.1232","13780910.2464","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rndm",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","67.08","982856160","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","48.06","9612096.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdts",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","27.95","413660055.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fvc",
"FV","First Trust Dorsey Wright Focus 5 ETF","29.98","2746168059.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv",
